Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
284022,'Art',Yasmina Reza,"Reza, Yasmina",Christopher Hampton,"=""0571190146""","=""9780571190140""",4,3.82,Faber & Faber,Paperback,63,1997,1994,2017/03/15,2017/03/15,,,read,"""In fact I can no longer bear any kind of rational argument, nothing formative in the world, nothing great or beautiful in the world has ever been born of rational argument.""<br/><br/>I had the pleasure of watching a production of this play in Montreal, with Marc changed from male to female. As any good idea, the casting helped diversify and expand upon the work; too often Marc and Serge as characters riposte upon one another with the same voice. <br/><br/>The play itself is, I imagine, translated well - I don't have access to the original French, and I suspect a lot would be lost on me. What does come off, in this translation, is a very moving tribute to the nature of contemporary art, and Yasmina Reza really does let her characters rip into it every chance she gets. The only qualm is that, for all of the build-up, the ending does deflate a little. It's a good ending on paper, and thematically so, but the asides to the audience throughout and leading to the ""epilogue"" don't particularly serve as good pay-off for an incredible rest of the work.<br/><br/>To be fair, this is a rather spectacular and remarkable work, and it deserves merit for equally standing on its own and shining in the hands of others. Read it as you would, but watching it is quite preferable. ",,,1,,,0,,,,,
25855506,"Adulthood Is a Myth (Sarah's Scribbles, #1)",Sarah Andersen,"Andersen, Sarah",,"=""1449474195""","=""9781449474195""",4,4.12,Andrews McMeel Publishing,Paperback,112,2016,2016,2017/03/15,2017/03/15,,,read,"It's a collection of strips that I'm only familiar with from Facebook and the internet, but it came in with a bunch of other books I've ordered for the family. <br/><br/>Being the creep I am, I palmed through it. It's delightful as a  small collection of thoughts, but I can't help but feel that these strips worked better as stand-alone; they do have structure compiled together, as they are, it's more that you get to see almost the same idea repeated verbatim throughout. <br/><br/>Then again, this isn't really the kind of material for me anyhow. If you like her work absolutely get this; it's good unwinding material. Four stars for the work put in.<br/><br/>EDIT:<br/><br/>relative: ""I don't understand.""<br/>me: ""Understand what?""<br/>relative: ""What does this mean?""<br/>me: ""A period.""<br/><br/>ah",,,1,,,0,,,,,
4796684,Lazarus,Leonid Andreyev,"Andreyev, Leonid",,"=""1419129368""","=""9781419129360""",0,4.04,Kessinger Publishing,Paperback,48,2004,1906,,2017/03/08,to-read,to-read (#314),to-read,,,,0,,,0,,,,,
26197782,Einstein's Gift,Vern Thiessen,"Thiessen, Vern",,"=""""","=""""",5,3.88,Playwrights Canada Press,Kindle Edition,132,2015,2003,2017/03/07,2017/03/03,,,read,"If it is a little too on-the-nose, then I suspect that is because we have not yet outgrown the concerns that plague this work. It's still as vivid and as extraordinary as the first time I read it, though it does reek of a little theatricality.<br/><br/>But beyond all else it is eminently readable, both as script and as theatre, and I do still think of it as highly communicative of its intent. Hence, the five stars. ",,,1,,,0,,,,,
66934,"Black Skin, White Masks",Frantz Fanon,"Fanon, Frantz","Richard Philcox, Kwame Anthony Appiah","=""0802143008""","=""9780802143006""",5,4.26,Grove Press,Paperback,206,2008,1952,,2014/12/23,,,read,,,,1,,,0,,,,,
32105238,Stone Butch Blues,Leslie Feinberg,"Feinberg, Leslie",,"=""""","=""""",5,4.36,Self,Paperback,384,2015,1993,2016/11/25,2016/09/16,,,read,"I don't think I can really say much about my opinions re: the book, because truthfully the voice of Jess - as Leslie Feinberg herself had stated in her author's notes - is the only one who can fully articulate how great the ideas behind this work is. I'll try to champion the work's rating in terms of fiction, because as a medium for the championing of the ignored and abused there can be no dispute. <br/><br/>There are moments where the language employed - written closer to moral haranguing than description - almost works against the experiences described here; I'd say the first few chapters are the biggest examples here. But by and large, you're enveloped into a writer whose talents successfully marry message and characters into a work that is legible and affecting. I do believe that the ending is perhaps a little too hopeful for what has prefaced it, but then again it does come as hard-won all the same. ",,,1,,,0,,,,,
3835,Don Quixote,Miguel de Cervantes Saavedra,"Saavedra, Miguel de Cervantes","Edith Grossman, Harold Bloom","=""0060934344""","=""9780060934347""",5,3.88,Ecco,Paperback,940,2005,1615,2014/04/16,2014/03/25,,,read,,,,1,,,0,,,,,
349347,American Gods (American Gods #1),Neil Gaiman,"Gaiman, Neil",,"=""0380789035""","=""9780380789030""",5,4.10,HarperTorch,Mass Market Paperback,592,2002,2001,2014/08/30,2014/06/23,,,read,A pinnacle of exemplary writing in the fascinating canon of Gaiman's oeuvre. ,,,1,,,0,,,,,
331597,Ulysses,James Joyce,"Joyce, James",,"=""0394743121""","=""9780394743127""",5,3.73,Vintage,Paperback,657,1986,1922,,2013/12/26,,,read,,,,1,,,0,,,,,
6453877,"Moby-Dick; or, the Whale",Herman Melville,"Melville, Herman","Nathaniel Philbrick, Tony Millionaire","=""0143105957""","=""9780143105954""",5,3.51,Penguin Classics,Paperback,625,2010,1851,,2014/03/15,,,read,,,,1,,,0,,,,,
16113772,The Heart of a Dog,Mikhail Bulgakov,"Bulgakov, Mikhail",Michael Glenny,"=""1612192882""","=""9781612192888""",5,4.10,Melville House,Paperback,144,2013,1925,2014/06/22,2014/06/22,,,read,A surreal masterpiece of fiction that bleeds all too contemporary.,,,1,,,0,,,,,
9957415,“A”,Louis Zukofsky,"Zukofsky, Louis",Barry Ahearn,"=""0811218716""","=""9780811218719""",5,4.26,New Directions,Paperback,846,2011,1959,2014/06/26,2014/06/18,,,read,,,,1,,,0,,,,,
10022587,When Five Years Pass,Federico García Lorca,"Lorca, Federico García",Pilar Orti,"=""""","=""""",2,3.92,Paperplay,Kindle Edition,118,,1931,2017/03/03,2017/02/16,,,read,"I think my understanding of this play soured from first watching a student production of it, before reading the text. It's also possible that, had I any knowledge of any cultural underpinnings that Garcia Lorca invokes here, my appreciation would be much higher than it is. <br/><br/>The fact remains that this play is nigh impenetrable, and works better as obscurist surrealism than anything that should be performed. <br/><br/>To be sure, there are moments of unwavering beauty in this text, and the best images evoked (the sea in a glass, anyone?) inhabit their own spaces. But beauty without substance turns brittle and self-mocking; then, with enough reading, it withers and prunes to rotten fluid. <br/><br/>Come to this as a devout fan of Lorca, and don't make this your introduction. It will only turn you away. ",,,1,,,0,,,,,
9662843,Chicago: City on the Make,Nelson Algren,"Algren, Nelson","Studs Terkel, David Schmittgens, Bill Savage","=""0226013863""","=""9780226013862""",4,4.17,University of Chicago Press,Paperback,152,2011,1951,2017/03/03,2017/03/03,,,read,"Not really sure what I can say in offering, other than that this is a natural work of fiction that enterprises a city now defunct in its depiction. It's a good place, perhaps, to start with Algren; or, The Man With the Golden Arm; or, Never Come Morning. The point is he's a writer to read, and to think about, beyond the Sinatra and Preminger adaptation of TMWTGA. <br/><br/>It's going to take a while to digest this one, even with - or because of - the paucity of this volume.",,,1,,,0,,,,,
144620,"Transcending Space: Architectural Places in Works by Henry David Thoreau, E.E. Cummings, and John Barth",Taimi Anne Olsen,"Olsen, Taimi Anne","John Barth, E.E. Cummings","=""0838754015""","=""9780838754016""",0,5.00,Bucknell University Press,Hardcover,145,2004,2000,,2017/03/03,to-read,to-read (#313),to-read,,,,0,,,0,,,,,
68039,"Dancing at the Edge of the World: Thoughts on Words, Women, Places",Ursula K. Le Guin,"Guin, Ursula K. Le",,"=""0802135293""","=""9780802135292""",4,4.12,Grove Press,Paperback,320,1997,1989,2017/03/03,2017/01/14,,,read,"Five stars for her Talks and Essays; three for her Reviews. It's not that her reviews are terrible per sé, but they are by nature fragmented and removed of their original context. <br/><br/>LeGuin is more engaging, I believe, when she is given free reign and time to espouse her ideas and comments. Reviews impose limitations through word count, and subsequently justification; it doesn't quite help that in this collection some reviews too are more paragraphs of different works assembled together, without division to better indicate a change in topic. If the reviews held any connective tissue, they weren't readily apparent to me. ",,,1,,,0,,,,,
13299723,Time Regained,Marcel Proust,"Proust, Marcel","Andreas Mayor, Terence Kilmartin, D.J. Enright","=""0375753125""","=""9780375753121""",4,4.49,Modern Library Classics,Paperback,784,1999,1927,,2013/12/26,,,read,,,,1,,,0,,,,,
35750,"Sodom and Gomorrah (In Search of Lost Time, #4)",Marcel Proust,"Proust, Marcel","C.K. Scott Moncrieff, Terence Kilmartin, D.J. Enright","=""0375753109""","=""9780375753107""",5,4.35,Modern Library Classics,Paperback,784,1999,1920,,2013/12/26,,,read,,,,1,,,0,,,,,
18795,"The Guermantes Way (In Search of Lost Time, #3)",Marcel Proust,"Proust, Marcel","C.K. Scott Moncrieff, Terence Kilmartin, D.J. Enright","=""0375752331""","=""9780375752339""",4,4.30,The Modern Library New York,Paperback,834,1998,1920,2013/05/15,2013/12/26,,,read,,,,1,,,0,,,,,
9484,"Within a Budding Grove (In Search of Lost Time, #2)",Marcel Proust,"Proust, Marcel","C.K. Scott Moncrieff, Terence Kilmartin, D.J. Enright","=""0375752196""","=""9780375752193""",3,4.40,Modern Library,Paperback,749,1998,1913,2013/08/16,2013/12/26,,,read,,,,1,,,0,,,,,
133539,"Swann's Way (In Search of Lost Time, #1)",Marcel Proust,"Proust, Marcel","C.K. Scott Moncrieff, Terence Kilmartin, D.J. Enright","=""0375751548""","=""9780375751547""",4,4.11,The Modern Library New York,Paperback,615,1998,1913,2013/05/31,2013/12/26,,,read,,,,1,,,0,,,,,
18526237,Selections From Strange Tales From the Liaozhai Studio: Volume 1,Pu Songling,"Songling, Pu",,"=""711905077X""","=""9787119050775""",3,4.17,Foreign Language Press,Hardcover,477,2007,2007,2017/03/01,2016/12/30,,,read,"This rating applies to the first of four books in a set. A total rating, I hope, will come soon after the fourth is finished.<br/><br/>Collections like these are a bit hard to review, purely because in the end you're either juggling an act of comprehensivity, or curating a selection that you think would appeal to the reader. This set, I believe, aims for the former; the weakness of doing so for Strange Tales from the Liaozhai Studio (of which, the preface discloses, there are around 488 stories - perhaps even more, if one wishes to include variances in scholarship) is that so many of the stories repeat themselves. <br/><br/>While these stories make for great entertainment - indeed there have been several filmed versions, such as the Painted Skin films - they are also meant to be digested rather in selections. When one cobbles together all the transcribed works of Pu Songling, the sum total is a dizzying and frankly obtuse tome that irritates in how much it repeats itself.<br/><br/>The translations, I am told, are rather terrible - but then again my source is someone who doesn't have a background in translation anyways, and aside from that the preface is worth reading for those interested in the subject. It won't dispense of any scholarly knowledge, but - for one unacquainted with these works - I believe it is a good overview of why this collection exists, and furthermore why it is rightly included in the pantheon of classic Chinese literature.",,,1,,,0,,,,,
49540,Les Liaisons dangereuses,Pierre Choderlos de Laclos,"Laclos, Pierre Choderlos de",Douglas Parmée,"=""0192838679""","=""9780192838674""",0,4.07,Oxford University Press,Paperback,448,1999,1782,,2017/03/01,to-read,to-read (#312),to-read,,,,0,,,0,,,,,
89220,The Complete Poems,Catullus,"Catullus, Catullus",Guy Lee,"=""0192835874""","=""9780192835871""",0,4.10,Oxford University Press,Paperback,195,1998,-60,,2017/03/01,to-read,to-read (#311),to-read,,,,0,,,0,,,,,
290867,"The Upanishads, Part 1",F. Max Müller,"Müller, F. Max",,"=""048620992X""","=""9780486209920""",0,4.10,Dover Publications,Paperback,421,1962,1879,,2017/03/01,to-read,to-read (#310),to-read,,,,0,,,0,,,,,
34389839,Brighter Day: A Jellyfish Story,Craig Dorfman,"Dorfman, Craig",,"=""""","=""9780979771460""",3,4.42,Not Lame Media,Paperback,265,2016,,2017/03/01,2016/12/28,,,read,"Let's be real: if you've heard the band Jellyfish and liked what they have to offer, you're probably aware of this book already. They're a fantastic band, and the book is absolutely worth getting if you're a die-hard fan.<br/><br/>This rating is more for the casual listener who might have stumbled upon this book by pure chance (although I would be heavily surprised, to be quite frank, if one does) - it's a little too colored, in my opinion, by pure idolatry for its cast, and lots of the recollections come off as pure ""fan fiction"" with imagined dialogues and sitcom-esque scenarios. Perhaps a more steady editing process, or a more detached style, would have come across as a bit more natural and less hysterical. But, then, with a more detached perspective, one would probably lose a lot of interesting tidbits, and the tidbits are really what make this book interesting.<br/><br/>I'm not a big fan of speculation in journalism, so I suspect that is why I've been so cool towards this publication - but, rest assured, I do recommend it for those interested in the band. I just can't see myself recommending it for others.",,,1,,,0,,,,,
15054,Written on the Body,Jeanette Winterson,"Winterson, Jeanette",,"=""0679744479""","=""9780679744474""",0,4.07,Vintage,Paperback,192,1994,1992,,2017/02/27,to-read,to-read (#309),to-read,,,,0,,,0,,,,,
30220828,The End of the Road,John Barth,"Barth, John",,"=""1628971576""","=""9781628971576""",0,3.83,Dalkey Archive Press,Paperback,188,2017,1958,,2017/02/25,to-read,to-read (#308),to-read,,,,0,,,0,,,,,
30220827,The Sot-Weed Factor,John Barth,"Barth, John",,"=""1628971568""","=""9781628971569""",0,4.09,Dalkey Archive Press,Paperback,806,2017,1960,,2015/08/24,to-read,to-read (#139),to-read,,,,0,,,0,,,,,
34015397,The Circus of Trust,Mark Tardi,"Tardi, Mark",,"=""1943150265""","=""9781943150267""",0,4.00,Dalkey Archive Press,Paperback,,2017,,,2017/02/25,to-read,to-read (#307),to-read,,,,0,,,0,,,,,
1333378,Euclid Shudders,Mark Tardi,"Tardi, Mark",,"=""0972333126""","=""9780972333122""",0,4.80,Litmus Press,Paperback,,2003,2003,,2017/02/25,to-read,to-read (#306),to-read,,,,0,,,0,,,,,
777263,Collected Stories,Djuna Barnes,"Barnes, Djuna",,"=""1557133557""","=""9781557133557""",0,3.75,Sun and Moon Press,Paperback,477,2000,1996,,2017/02/25,to-read,to-read (#305),to-read,,,,0,,,0,,,,,
803396,The Book of Repulsive Women: 8 Rhythms and 5 Drawings,Djuna Barnes,"Barnes, Djuna",,"=""1557131732""","=""9781557131737""",0,3.59,Sun and Moon Press,Paperback,36,1994,1989,,2017/02/25,to-read,to-read (#304),to-read,,,,0,,,0,,,,,
409234,Ladies Almanack,Djuna Barnes,"Barnes, Djuna",,"=""1857548272""","=""9781857548273""",0,3.58,Carcanet Press,Hardcover,115,2006,1928,,2017/02/25,to-read,to-read (#303),to-read,,,,0,,,0,,,,,
59771,Ryder,Djuna Barnes,"Barnes, Djuna",Paul West,"=""0916583554""","=""9780916583552""",0,3.67,Dalkey Archive Press,Paperback,264,1990,1928,,2017/02/25,to-read,to-read (#302),to-read,,,,0,,,0,,,,,
27276428,The Gene: An Intimate History,Siddhartha Mukherjee,"Mukherjee, Siddhartha",,"=""1476733503""","=""9781476733500""",0,4.34,Scribner,Hardcover,592,2016,2016,,2017/02/25,to-read,to-read (#301),to-read,,,,0,,,0,,,,,
29939268,Universal Harvester,John Darnielle,"Darnielle, John",,"=""0374282102""","=""9780374282103""",0,3.23,"Farrar, Straus and Giroux",Hardcover,214,2017,2017,,2017/02/21,to-read,to-read (#300),to-read,,,,0,,,0,,,,,
1099648,Macunaíma,Mário de Andrade,"Andrade, Mário de",E.A. Goodland,"=""0394534123""","=""9780394534121""",4,3.60,Random House,Hardcover,168,1984,1928,2014/03/30,2014/03/30,,,read,,,,1,,,0,,,,,
1218963,Fra Angelico: Dissemblance and Figuration,Georges Didi-Huberman,"Didi-Huberman, Georges",Jane Marie Todd,"=""0226148130""","=""9780226148137""",0,4.33,University Of Chicago Press,Hardcover,290,1995,1991,,2017/02/17,to-read,to-read (#299),to-read,,,,0,,,0,,,,,
6828974,Confronting Images: Questioning the Ends of a Certain History of Art,Georges Didi-Huberman,"Didi-Huberman, Georges",,"=""0271024720""","=""9780271024721""",0,4.11,Penn State University Press,Paperback,310,2009,1990,,2017/02/17,to-read,to-read (#298),to-read,,,,0,,,0,,,,,
395903,Invention of Hysteria: Charcot and the Photographic Iconography of the Salpêtrière,Georges Didi-Huberman,"Didi-Huberman, Georges",Alisa Hartz,"=""0262541807""","=""9780262541800""",0,4.12,MIT Press,Paperback,392,2004,1982,,2017/02/17,to-read,to-read (#297),to-read,,,,0,,,0,,,,,
33792701,essayer voir,Georges Didi-Huberman,"Didi-Huberman, Georges",,"=""""","=""9782707323651""",0,4.00,editions de minuit,Paperback,93,2014,,,2017/02/17,to-read,to-read (#296),to-read,,,,0,,,0,,,,,
911856,A Tractate on Japanese Aesthetics,Donald Richie,"Richie, Donald",,"=""1933330236""","=""9781933330235""",0,3.98,Stone Bridge Press,Paperback,80,2007,2007,,2017/02/17,to-read,to-read (#293),to-read,,,,0,,,0,,,,,
201852,The Dialogic Imagination: Four Essays,Mikhail Bakhtin,"Bakhtin, Mikhail","Michael Holquist, Caryl Emerson","=""029271534X""","=""9780292715349""",0,4.16,University of Texas Press,Paperback,480,1982,1975,,2017/02/17,to-read,to-read (#292),to-read,,,,0,,,0,,,,,
328403,The Production of Space,Henri Lefebvre,"Lefebvre, Henri",Donald Nicholson-Smith,"=""0631181776""","=""9780631181774""",0,4.17,Blackwell,Paperback,464,1992,1991,,2017/02/17,to-read,to-read (#291),to-read,,,,0,,,0,,,,,
28071,The Situationist City,Simon Sadler,"Sadler, Simon",,"=""0262692252""","=""9780262692250""",0,3.87,MIT Press,Paperback,248,1999,1998,,2017/02/17,to-read,to-read (#290),to-read,,,,0,,,0,,,,,
7785194,The Moral Landscape: How Science Can Determine Human Values,Sam Harris,"Harris, Sam",,"=""1439171211""","=""9781439171219""",0,3.91,Free Press,Hardcover,291,2010,2010,,2017/02/17,to-read,to-read (#289),to-read,,,,0,,,0,,,,,
29501,"The End of Faith: Religion, Terror, and the Future of Reason",Sam Harris,"Harris, Sam",,"=""0393327655""","=""9780393327656""",0,3.88,W. W. Norton  Company,Paperback,348,2005,2004,,2017/02/17,to-read,to-read (#288),to-read,,,,0,,,0,,,,,
117047,The Blind Watchmaker: Why the Evidence of Evolution Reveals a Universe Without Design,Richard Dawkins,"Dawkins, Richard",,"=""0141026162""","=""9780141026169""",0,4.08,Penguin,Paperback,466,2006,1986,,2017/02/17,to-read,to-read (#287),to-read,,,,0,,,0,,,,,
14743,The God Delusion,Richard Dawkins,"Dawkins, Richard",,"=""0618680004""","=""9780618680009""",0,3.89,Houghton Mifflin Co. (Boston/NY),Hardcover,374,2006,2006,,2017/02/17,to-read,to-read (#286),to-read,,,,0,,,0,,,,,
2635557,Senselessness,Horacio Castellanos Moya,"Moya, Horacio Castellanos",Katherine Silver,"=""0811217078""","=""9780811217071""",0,3.82,New Directions,Paperback,142,2008,2004,,2017/02/17,to-read,to-read (#285),to-read,,,,0,,,0,,,,,
140031,"The Collected Poems of Robert Creeley, 1945-1975",Robert Creeley,"Creeley, Robert",,"=""0520241584""","=""9780520241589""",0,4.21,University of California Press,Paperback,681,2006,1983,,2017/02/17,to-read,to-read (#284),to-read,,,,0,,,0,,,,,
344447,The London Novels,Colin MacInnes,"MacInnes, Colin",,"=""0749083689""","=""9780749083687""",0,3.95,Allison & Busby,Paperback,650,2005,1969,,2017/02/17,to-read,to-read (#283),to-read,,,,0,,,0,,,,,
1182858,"House of Illusions  (Lady of the Reeds, #2)",Pauline Gedge,"Gedge, Pauline",,"=""1559212004""","=""9781559212007""",0,4.14,Moyer Bell and its subsidiaries,Hardcover,436,2007,1996,,2017/02/17,to-read,to-read (#282),to-read,,,,0,,,0,,,,,
12599,Selected Stories of Eudora Welty: A Curtain of Green And Other Stories / The Wide Net and Other Stories,Eudora Welty,"Welty, Eudora",Katherine Anne Porter,"=""0679600027""","=""9780679600022""",0,3.90,Modern Library,Hardcover,448,1992,1943,,2017/02/17,to-read,to-read (#281),to-read,,,,0,,,0,,,,,
26452096,Being An Account of the Life and Death of the Emperor Heliogabolous,Neil Gaiman,"Gaiman, Neil",,"=""""","=""""",3,3.32,Humble Bundle,ebook,14,2015,1991,2017/02/17,2017/02/17,,,read,"Don't read this on a Kindle. <br/><br/>If you're a fan of Neil against, well... this isn't his best. ",,,1,,,0,,,,,
28444403,The Collected Poems of Barbara Guest (Wesleyan Poetry Series),Barbara Guest,"Guest, Barbara","Hadley Guest, Peter Gizzi","=""""","=""""",5,4.70,Wesleyan,Kindle Edition,530,2013,2008,2017/02/17,2016/06/26,,,read,,,,1,,,0,,,,,
29472803,Bluebeard's Seventh Door,Andre Vecsei,"Vecsei, Andre",,"=""""","=""""",0,0.0,Eva Vecsei,Kindle Edition,389,2013,2013,,2017/02/10,to-read,to-read (#276),to-read,,,,0,,,0,,,,,
15549317,The Hawryliw Process: Part Two,Robert  Allen,"Allen, Robert",,"=""0889840504""","=""9780889840508""",3,3.00,Porcupine's Quill,Hardcover,222,1981,1981,2017/02/16,2017/02/10,,,read,"Not so enamoured with this final product as I was with the first, and I suspect here is a burning out - a kind of conglomeration of ideas over content. Nonetheless, it does gallop to a very neat little sleight-of-hand (if not tedious, in which case take off a star or two).<br/><br/>I'm not really so keen on fiction unfolding into meta-fiction and then dissipating, since so often the conceit by making itself bare ceases to interest the reader. I think this is true of The Hawryliw Process, unfortunately - but as a ""Process,"" I can't fault it for that. I just simply can't recommend it wholeheartedly. ",,,1,,,0,,,,,
15549299,The Hawryliw Process: Part One,Robert  Allen,"Allen, Robert",,"=""0889840237""","=""9780889840232""",4,4.00,Porcupine's Quill,Hardcover,285,1980,1980,2017/02/14,2017/02/10,,,read,"So far this book is either 3 stars, for muddling plot contrivances and a desire to meta-narrate that induces suffrage in the reader, or 5 stars, for the overwhelming clarity of vision and beauty in the ugly dictum of his writing.  I'm not entirely sure where I'm headed yet, and Book Two is just around the corner, so 4 stars it is until I can sort my thoughts together. <br/><br/>How funny that this book should appear for me, in the midst of my own clamour and disjointed thought discrepancies?<br/><br/>(Even more scary: why haven't people reviewed this here? It's a genuinely good book!)",,,3,,,0,,,,,
736213,Powers of the Weak,Elizabeth Janeway,"Janeway, Elizabeth",,"=""0394406966""","=""9780394406961""",0,3.25,Alfred A. Knopf,Unknown Binding,350,1980,1980,,2017/02/13,to-read,to-read (#280),to-read,,,,0,,,0,,,,,
33355917,The Very Rich Hours of Adrienne Monnier,Adrienne Monnier,"Monnier, Adrienne",,"=""""","=""""",0,3.96,,Paperback,,1996,1976,,2017/02/10,to-read,to-read (#279),to-read,,,,0,,,0,,,,,
11451924,The Splendor of Portugal,António Lobo Antunes,"Antunes, António Lobo",Rhett McNeil,"=""1564784231""","=""9781564784230""",0,4.04,Dalkey Archive Press,Paperback,535,2011,1997,,2017/02/10,to-read,to-read (#278),to-read,,,,0,,,0,,,,,
24842,Letters,John Barth,"Barth, John",,"=""1564780619""","=""9781564780614""",0,3.83,Dalkey Archive Press,Paperback,772,1994,1979,,2017/02/10,to-read,to-read (#277),to-read,,,,0,,,0,,,,,
18231519,The Antigone Poems,Marie Slaight,"Slaight, Marie",Terrence Tasker,"=""0980644704""","=""9780980644708""",0,3.73,Altaire Productions & Publications,Paperback,92,2014,,,2017/02/10,to-read,to-read (#275),to-read,,,,0,,,0,,,,,
2955857,The Encantadas,Robert  Allen,"Allen, Robert",,"=""1894994175""","=""9781894994170""",3,3.88,Conundrum Press,Paperback,158,2006,2006,,2017/02/10,,,read,,,,2,,,0,,,,,
596522,"Miss MacIntosh, My Darling: Volume Two",Marguerite Young,"Young, Marguerite",,"=""1564780147""","=""9781564780140""",0,4.50,Dalkey Archive Press,Paperback,580,1993,1965,,2017/02/10,to-read,to-read (#274),to-read,,,,0,,,0,,,,,
596486,"Miss MacIntosh, My Darling: Volume One",Marguerite Young,"Young, Marguerite",,"=""1564780139""","=""9781564780133""",0,4.41,Dalkey Archive Press,Paperback,618,2007,1965,,2017/02/10,to-read,to-read (#273),to-read,,,,0,,,0,,,,,
25777995,"Adios, Cowboy",Olja Savičević Ivančević,"Ivančević, Olja Savičević",Celia Hawkesworth,"=""1940450497""","=""9781940450490""",0,3.65,McSweeney's,Paperback,240,2016,2010,,2017/01/29,to-read,to-read (#272),to-read,,,,0,,,0,,,,,
29363407,Martutene,Ramon Saizarbitoria,"Saizarbitoria, Ramon",Aritz Branton,"=""8494426273""","=""9788494426278""",0,3.89,Hispabooks,Paperback,816,2016,2012,,2017/01/29,to-read,to-read (#271),to-read,,,,0,,,0,,,,,
23719227,Skylight,José Saramago,"Saramago, José",Margaret Jull Costa,"=""0544570375""","=""9780544570375""",0,3.87,Mariner Books,Paperback,320,2015,2011,,2017/01/29,to-read,to-read (#270),to-read,,,,0,,,0,,,,,
18166902,The Hungry Ghosts,Shyam Selvadurai,"Selvadurai, Shyam",,"=""0385670680""","=""9780385670685""",0,3.80,Anchor Canada,Paperback,384,2014,2012,,2017/01/29,to-read,to-read (#269),to-read,,,,0,,,0,,,,,
29209175,Children of the Country,Abigail R. Shaffer,"Shaffer, Abigail R.",,"=""1937402975""","=""9781937402976""",0,4.35,Outpost19,Paperback,262,2016,,,2017/01/29,to-read,to-read (#268),to-read,,,,0,,,0,,,,,
16150696,The Thirteenth Tale,Diane Setterfield,"Setterfield, Diane",,"=""""","=""9780385678858""",0,3.96,Anchor Canada ,Paperback,408,2012,2006,,2017/01/29,to-read,to-read (#266),to-read,,,,0,,,0,,,,,
25622828,The Unfinished World and Other Stories,Amber Sparks,"Sparks, Amber",,"=""1631490907""","=""9781631490903""",0,3.78,Liveright,Paperback,226,2016,2016,,2017/01/29,to-read,to-read (#265),to-read,,,,0,,,0,,,,,
29499001,Captivity,György Spiró,"Spiró, György",Tim Wilkinson,"=""1632061414""","=""9781632061416""",0,4.30,Restless Books,Paperback,896,2016,2005,,2017/01/29,to-read,to-read (#264),to-read,,,,0,,,0,,,,,
29875432,O Fallen Angel,Kate Zambreno,"Zambreno, Kate",Lidia Yuknavitch,"=""0062572687""","=""9780062572684""",0,3.94,Harper Perennial,Paperback,224,2017,2009,,2017/01/29,to-read,to-read (#263),to-read,,,,0,,,0,,,,,
22593925,"The Prisoner of Heaven (The Cemetery of Forgotten Books, #3)",Carlos Ruiz Zafón,"Zafón, Carlos Ruiz",,"=""1443413801""","=""9781443413800""",0,4.05,Harper Perennial,Paperback,304,2013,2011,,2017/01/29,to-read,to-read (#262),to-read,,,,0,,,0,,,,,
29382498,Mannequin,Ch'oe Yun,"Yun, Ch'oe",Jung Yewon,"=""1628971525""","=""9781628971521""",0,3.16,Dalkey Archive Press,Paperback,223,2016,2003,,2017/01/29,to-read,to-read (#261),to-read,,,,0,,,0,,,,,
30257757,The Gold Eaters,Ronald Wright,"Wright, Ronald",,"=""014319139X""","=""9780143191391""",0,3.70,Penguin Books Canada,Paperback,384,2016,2015,,2017/01/29,to-read,to-read (#258),to-read,,,,0,,,0,,,,,
29241289,Moshi Moshi,Banana Yoshimoto,"Yoshimoto, Banana","Asa Yoneda, Mai Ohno","=""1619027860""","=""9781619027862""",0,3.66,Counterpoint,Hardcover,206,2016,2010,,2017/01/29,to-read,to-read (#259),to-read,,,,0,,,0,,,,,
29887375,Shenzheners,Yiwei Xue,"Xue, Yiwei",Darryl Sterk,"=""1988130034""","=""9781988130033""",0,3.33,Linda Leith Publishing,Paperback,188,2016,,,2017/01/29,to-read,to-read (#260),to-read,,,,0,,,0,,,,,
25111143,Time of the Locust: A Novel,Morowa Yejide,"Yejide, Morowa",,"=""1476731365""","=""9781476731360""",0,3.82,Atria Books,Paperback,256,2015,2014,,2017/01/29,to-read,to-read (#255),to-read,,,,0,,,0,,,,,
22521772,"All the Birds, Singing",Evie Wyld,"Wyld, Evie",,"=""0345802500""","=""9780345802507""",0,3.62,Vintage,Paperback,240,2015,2013,,2017/01/29,to-read,to-read (#256),to-read,,,,0,,,0,,,,,
29657546,The Gringo Champion,Aura Xilonen,"Xilonen, Aura",Andrea Rosenberg,"=""1609453654""","=""9781609453657""",0,3.77,Europa Editions,Paperback,317,2017,2015,,2017/01/29,to-read,to-read (#257),to-read,,,,0,,,0,,,,,
29245856,Your Heart Is a Muscle the Size of a Fist,Sunil Yapa,"Yapa, Sunil",,"=""0316386553""","=""9780316386555""",0,3.61,Lee Boudreaux / Back Bay Books,Paperback,320,2016,2016,,2017/01/29,to-read,to-read (#253),to-read,,,,0,,,0,,,,,
